Orthogroup_ID	GF_ClustertGene_Group	Cluster_function	repeat_correlation_correlation_coeff	repeat_correlation_p-value	repeat_correlation_sig_after_multiple_testing	GS_correlation_correlation_coeff	GS_correlation_p-value	GS_correlation_sig_after_multiple_testing	Gene_Name	D_melanogaster	I_luminosus	P_pyralis	C_septempunctata	A_verrucosus	T_castaneum	Z_morio	T_molitor	D_ponderosae	R_ferrugineus	A_obtectus	B_siliquastri	C_chinensis	C_maculatus	max_delta_GF	transcript_ID_native	Flybase	Flybase_summary
N0.HOG0000120	Gene Group 4	Esterase and mating behavior	-0.08391608391608392	0.7954145018538977	n	-0.2027972027972028	0.5273023541661082	n	alpha-Esterase-6(alpha-Est6)	14	3	12	4	13	15	31	20	4	8	3	3	4	3	28	rna-NM_079538.3	FBgn0015574	The gene alpha-Esterase-6 is referred to in FlyBase by the symbol Dmel\α-Est6 (CG1108, FBgn0015574). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is 3R:7524567..7528777. Its molecular function is described by: carboxylesterase activity. The biological processes in which it is involved are not known. 4 alleles are reported. No phenotypic data is available. The phenotypic class of alleles includes: viable. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of moderately high expression to a trough of extremely low expression.  Peak expression observed in adult male stages.
N0.HOG0000127	Gene Group 22	transcription regulation	0.3426573426573427	0.27556745095678037	n	-0.04895104895104895	0.8799185788786749	n	uncharacterized protein(CG5180)	1	2	9	1	1	2	2	1	1	1	2	2	6	1	8	rna-NM_142635.2	FBgn0043457	This gene is referred to in FlyBase by the symbol Dmel\CG5180 (FBgn0043457). It is a protein_coding_gene from Dmel. It has 2 annotated transcripts and 2 polypeptides (1 unique). Gene sequence location is 3R:20557930..20559760. Its molecular function is unknown. The biological processes in which it is involved are not known. 9 alleles are reported. The phenotypes of these alleles manifest in: trichogen cell; scutellar bristle; dorsocentral bristle; thecogen cell. The phenotypic classes of alleles include: viable; visible. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of high expression to a trough of low expression.  Peak expression observed within 00-06 hour embryonic stages.
N0.HOG0000140	Gene Group 1	Cytochrome P450	0.2447552447552448	0.4432619364501832	n	0.4825174825174825	0.11210929146889191	n	Cytochrome P450 6w1(Cyp6w1)	6	26	8	8	9	8	14	17	1	6	5	3	2	6	25	rna-NM_001299216.1	FBgn0033065	The gene Cytochrome P450 6w1 is referred to in FlyBase by the symbol Dmel\Cyp6w1 (CG8345, FBgn0033065). It is a protein_coding_gene from Dmel. It has 2 annotated transcripts and 2 polypeptides (1 unique). Gene sequence location is 2R:6173684..6176195. Its molecular function is described by: heme binding; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen; iron ion binding; monooxygenase activity. It is involved in the biological process described with: response to DDT; insecticide catabolic process. 8 alleles are reported. No phenotypic data is available. No phenotypic class data is available. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of high expression to a trough of no expression detected.  Peak expression observed during late larval stages, in adult male stages.
N0.HOG0000141	Gene Group 4	Esterase and mating behavior	0.2937062937062937	0.35414764123292175	n	0.2657342657342658	0.40383308831471165	n	Esterase P(Est-P)	2	7	21	4	8	8	11	9	3	6	12	9	9	10	19	rna-NM_176323.2	FBgn0000594	The gene Esterase P is referred to in FlyBase by the symbol Dmel\Est-P (CG17148, FBgn0000594). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is 3L:12190733..12192528. Its molecular function is described by: serine hydrolase activity; carboxylesterase activity. The biological processes in which it is involved are not known. 39 alleles are reported. No phenotypic data is available. The phenotypic classes of alleles include: electrophoretic variant; viable; partially lethal - majority die. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of high expression to a trough of extremely low expression.  Peak expression observed during late larval stages.
N0.HOG0000142	None	None	-0.39860139860139865	0.19933549461780897	n	0.034965034965034975	0.9140933424107598	n	Juvenile hormone binding protein 12 (from API summary)	1	19	13	4	26	9	10	17	2	6	2	3	2	4	25	rna-NM_143008.3	FBgn0039203	The gene Juvenile hormone binding protein 12 is referred to in FlyBase by the symbol Dmel\Jhbp12 (CG13618, FBgn0039203). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is 3R:24524794..24527533. Its molecular function is unknown. It is involved in the biological process described with: circadian rhythm. 8 alleles are reported. The phenotypes of these alleles manifest in: nurse cell; egg chamber. The phenotypic classes of alleles include: fertile; viable. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of very high expression to a trough of extremely low expression.  Peak expression observed during early pupal stages.
N0.HOG0000145	Gene Group 34	uncharacterized	0.10489510489510491	0.7456094809807079	n	0.2657342657342658	0.40383308831471165	n	uncharacterized protein(CG31974)	2	4	1	1	10	5	25	19	6	11	11	5	8	8	24	rna-NM_001272871.1	FBgn0051974	This gene is referred to in FlyBase by the symbol Dmel\CG31974 (FBgn0051974). It is a protein_coding_gene from Dmel. It has 3 annotated transcripts and 3 polypeptides (2 unique). Gene sequence location is 2L:141077..143091. Its molecular function is described by: ecdysteroid 22-kinase activity. The biological processes in which it is involved are not known. 14 alleles are reported. No phenotypic data is available. The phenotypic class of alleles includes: viable. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of high expression to a trough of extremely low expression.  Peak expression observed during early larval stages.
N0.HOG0000161	None	None	-0.028021058733533853	0.9311140674192737	n	0.14360792600936098	0.6561292074448725	n	None	1	1	1	1	8	8	19	10	1	1	1	1	1	2	18	rna-NM_169500.2	FBgn0038130	This gene is referred to in FlyBase by the symbol Dmel\CG8630 (FBgn0038130). It is a protein_coding_gene from Dmel. It has 2 annotated transcripts and 2 polypeptides (1 unique). Gene sequence location is 3R:13279721..13284527. Its molecular function is described by: iron ion binding; oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water; stearoyl-CoA 9-desaturase activity. It is involved in the biological process described with: lipid metabolic process; unsaturated fatty acid biosynthetic process. 8 alleles are reported. No phenotypic data is available. The phenotypic classes of alleles include: lethal; viable. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of very high expression to a trough of extremely low expression.  Peak expression observed within 18-24 hour embryonic stages, during early larval stages.
N0.HOG0000164	Gene Group 22	transcription regulation	0.39860139860139865	0.19933549461780897	n	0.23076923076923078	0.470531995381542	n	uncharacterized protein(CG8765)	1	1	19	9	2	1	1	3	4	1	17	4	5	5	18	rna-NM_140884.3	FBgn0036900	This gene is referred to in FlyBase by the symbol Dmel\CG8765 (FBgn0036900). It is a protein_coding_gene from Dmel. It has 3 annotated transcripts and 3 polypeptides (all unique). Gene sequence location is 3L:19683941..19687353. Its molecular function is described by: . It is involved in the biological process described with: regulation of transcription by RNA polymerase II; dendrite morphogenesis. 8 alleles are reported. The phenotypes of these alleles manifest in: proprioceptive system; cell cluster organ; organism subdivision; larval abdominal nerve sensory neuron; adult thoracic segment. The phenotypic classes of alleles include: visible; partially lethal - majority die; viable; abnormal neuroanatomy; lethal; some die during pupal stage. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of moderately high expression to a trough of moderate expression.  Peak expression observed within 00-06 hour embryonic stages, in adult female stages.
N0.HOG0000165	Gene Group 22	transcription regulation	0.28873955423363945	0.36272223973310513	n	0.4859275424907591	0.1092271849290281	n	Dorsal interacting protein 3(Dlip3)	1	1	1	1	1	1	1	1	1	1	1	1	1	4	3	rna-NM_080264.4	FBgn0040465	The gene Dorsal interacting protein 3 is referred to in FlyBase by the symbol Dmel\Dlip3 (CG12767, FBgn0040465). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is 2R:18128494..18130246. Its molecular function is described by: basal RNA polymerase II transcription machinery binding; transcription coactivator activity; DNA binding; DNA-binding transcription factor activity. It is involved in the biological process described with 8 unique terms, many of which group under: macromolecule metabolic process; gene expression; regulation of biosynthetic process; regulation of macromolecule biosynthetic process; imaginal disc-derived appendage morphogenesis. 17 alleles are reported. The phenotypes of these alleles manifest in: appendage; tagmatic subdivision of integument; rhabdomere; cell projection; histaminergic neuron. The phenotypic classes of alleles include: increased mortality; viable; increased mortality during development; phenotype. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of moderately high expression to a trough of low expression.  Peak expression observed within 00-18 hour embryonic stages.
N0.HOG0000166	Gene Group 22	transcription regulation	0.5034965034965035	0.09515736659412469	n	0.37762237762237766	0.22620604493502663	n	uncharacterized protein(CG13204)	1	2	5	2	1	1	1	2	2	1	4	2	2	4	4	rna-NM_136834.2	FBgn0033627	This gene is referred to in FlyBase by the symbol Dmel\CG13204 (FBgn0033627). It is a protein_coding_gene from Dmel. It has 2 annotated transcripts and 2 polypeptides (all unique). Gene sequence location is 2R:11366710..11370287. Its molecular function is described by: DNA binding. The biological processes in which it is involved are not known. 18 alleles are reported. No phenotypic data is available. The phenotypic classes of alleles include: fertile; viable. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of moderately high expression to a trough of very low expression.  Peak expression observed during early pupal stages.
N0.HOG0000173	Gene Group 26	glycolysis and early development (and other)	-0.2464849853213996	0.43994311321635393	n	0.1126788504326398	0.7273453279440116	n	kin of rumpel(kumpel)	4	22	16	3	12	7	2	6	2	1	1	1	1	1	21	rna-NM_143189.4	FBgn0250757	The gene kin of rumpel is referred to in FlyBase by the symbol Dmel\kumpel (CG42235, FBgn0250757). It is a protein_coding_gene from Dmel. It has 5 annotated transcripts and 5 polypeptides (all unique). Gene sequence location is 3R:25907022..25921046. Its molecular function is described by: solute:sodium symporter activity; symporter activity; transmembrane transporter activity. It is involved in the biological process described with: sodium ion transport; transmembrane transport. 29 alleles are reported. The phenotypes of these alleles manifest in: orbital bristle; trichogen cell; eye; wing vein. The phenotypic classes of alleles include: partially lethal; increased mortality; phenotype; increased mortality during development. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of moderately high expression to a trough of extremely low expression.  Peak expression observed in adult male stages.
N0.HOG0000174	Gene Group 26	glycolysis and early development (and other)	-0.2657342657342658	0.40383308831471165	n	-0.2797202797202798	0.37856866966230307	n	uncharacterized protein(CG3106)	11	19	13	4	7	13	10	17	3	1	2	3	5	1	18	rna-NM_001298131.1	FBgn0030148	This gene is referred to in FlyBase by the symbol Dmel\CG3106 (FBgn0030148). It is a protein_coding_gene from Dmel. It has 2 annotated transcripts and 2 polypeptides (1 unique). Gene sequence location is X:9659095..9662903. Its molecular function is described by: acyltransferase activity, transferring groups other than amino-acyl groups. The biological processes in which it is involved are not known. 3 alleles are reported. No phenotypic data is available. The phenotypic classes of alleles include: viable; partially lethal - majority die. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of very high expression to a trough of very low expression.  Peak expression observed within 18-24 hour embryonic stages, during early larval stages.
